Shape_Length,Shape_Area,grid_id,DEMMEAN,SLPMEAN,FACSUM,DISTMEAN,PCT,DEMAREA,INUNMAX,INUNAREA
2000.000000000000000,250000.000000000000000,335,1003.000000000000000,7.417757279674211,230.000000000000000,70.357579803466805,0.000000000000000,100000.000000000000000,1.000000000000000,125000.000000000000000
2000.000000000000000,250000.000000000000000,369,1098.083333333333258,4.452492589950561,543.000000000000000,690.315518798828066,0.020000000000000,150000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,370,1082.879999999999882,1.141633946922811,89539.000000000000000,308.366824798583764,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,371,1078.400000000000318,0.836011906052008,1796.000000000000000,104.829919128417941,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,372,1071.779999999999291,0.716868566870690,3242.000000000000000,223.332508392333978,0.040000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,373,1067.259999999999536,0.677723872363567,12176.000000000000000,398.692875518798871,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,374,1061.889999999999645,1.172731997817755,5759.000000000000000,149.951947708129836,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,375,1053.219999999999800,2.073815272549982,2744.000000000000000,150.804964065551729,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,376,1046.809999999999718,0.969348406874924,32257.000000000000000,75.534244689941445,0.040000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,377,1046.629999999999427,0.675852780938148,2828.000000000000000,429.098786621093893,0.340000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,378,1043.099999999999909,0.438225343500671,17193.000000000000000,268.426773834228470,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,379,1042.109999999999673,0.478084764278756,827.000000000000000,139.814035110473640,0.030000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,380,1037.450000000000045,1.779740395098924,2939.000000000000000,181.979236526489274,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,381,1011.680000000000405,4.906295102760196,1816.000000000000000,565.768850402832186,0.040000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,382,995.939999999999941,0.596630868306238,6910.000000000000000,522.303697204589980,0.020000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,383,993.289999999999850,0.698585048914101,9926.000000000000000,197.937831268310532,0.030000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,384,989.520000000000323,0.484584013018903,3874937.000000000000000,66.171035995483393,0.080000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,385,997.719999999999800,3.756534354686737,3593.000000000000000,135.737760162353567,0.060000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,386,1040.220000000000482,4.875823425054551,948.000000000000000,522.438234863281423,0.100000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,387,1044.789999999999736,0.733365890681744,10788.000000000000000,548.745785217285288,0.060000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,388,1043.059999999999491,0.775727344403713,7626.000000000000000,341.808320007324312,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,389,1037.120000000000800,0.970632302537560,3359.000000000000000,419.396348571777310,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,390,1032.700000000000045,0.635761426432291,15547.000000000000000,181.973633651733508,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,391,1032.420000000000528,0.435865698553243,25368.000000000000000,265.776839752197134,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,392,1031.029999999999291,0.391139775514894,62362.000000000000000,291.013283843994088,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,393,1030.059999999999718,0.370319808818749,3291.000000000000000,355.630461807251038,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,394,1029.720000000000709,0.675038780616451,603.000000000000000,348.321016769409198,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,395,1026.679999999999836,0.740657399964111,1579.000000000000000,535.625894470215030,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,396,1022.639999999999873,0.435275600703899,1508.000000000000000,475.647990417480344,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,397,1020.370000000000005,0.373195979629090,1986.000000000000000,534.693012695312632,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,398,1018.390000000000100,1.192371137815644,1178.000000000000000,622.836029052734489,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,399,1012.400000000000091,3.455805412458722,2014.000000000000000,591.590392150878870,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,400,1007.309999999999945,4.224264795252820,131860.000000000000000,543.052690429687345,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,401,1014.169999999999959,2.507128806483524,448.000000000000000,357.263969116210944,0.040000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
